,index,Price,Beds,Baths,Address,Postal_Code,City,Latitude,Longitude,Cluster
897,1188,999000,1,2,60 Bathurst St 504,M5V 2V5,Toronto,43.6404,-79.3995,2
898,1190,499900,1,1,68 Abell St 536,M6J 0A9,Toronto,43.648,-79.4177,2
899,1191,699000,5,2,54 Madison Ave,M5T 2E9,Toronto,43.6541,-79.3978,2
900,1193,1389000,5,4,170 Greenbriar Rd,L9K 0C3,Ancaster,43.225,-79.9427,3
901,1194,1100000,5,4,24 Blackburn Lane,L9B 2X5,Hamilton,43.2055,-79.9004,1
902,1195,399900,2,1,709 Kingston Mills Rd,K7L 4V3,Kingston,44.2955,-76.428,1
903,1196,1000000,6,5,115 Gay Cres,N2A 2C4,Kitchener,43.4413,-80.4246,1
904,1197,599000,4,2,97 Churchill St,K7M 2J9,Kingston,44.2411,-76.5788,1
905,1199,799999,4,2,91 Barons Ave,L8K 1V8,Hamilton,43.2211,-79.7994,1
906,1200,799999,3,3,164 Silverthorne Dr,N3C 0G1,Cambridge,43.4389,-80.2649,3
907,1201,599500,3,2,21 Nova Dr,L8T 4Y4,Hamilton,43.2199,-79.8286,1
908,1203,885000,3,2,62 Nova Dr,L8T 4Y4,Hamilton,43.2199,-79.8286,1
909,1208,599999,4,2,5724 Arthur St,L2E 2E8,Niagara Falls ,43.0537,-79.1018,1
910,1210,1699000,6,4,9 Keys Cres,N1G,Guelph,43.5184,-80.2257,3
911,1211,899900,2,3,165 Division St 117,K7L 3M6,Kingston,44.2955,-76.428,1
912,1213,799999,3,1,51 Delmar Dr,L9C 1N4,Hamilton,43.2313,-79.9049,1
913,1215,599900,4,2,104 Cedar St,P3L 1T7,Greater Sudbury ,46.5942,-80.85,3
914,1216,1479000,6,5,2103 Baker Dr,L7L 0B9,Burlington,43.3799,-79.7668,3
915,1217,1128800,4,3,1117 Staghorn Crt,L5C 3V9,Mississauga,43.5624,-79.6504,1
916,1218,999888,4,5,2006 Trawden Way 9,L6M 0M1,Oakville,43.4464,-79.7593,1
917,1219,899999,8,2,310 Weston Rd,M6N,York,43.6748,-79.4839,0
918,1220,1599000,5,4,11 Eagle Rd,M8X 2Y4,Etobicoke,43.6518,-79.5076,3
919,1221,750000,3,1,71 Huntingwood Cres,L6S 1B6,Brampton,43.7379,-79.726,3
920,1222,1199900,3,3,2378 Dalebrook Dr,L6H 6K7,Oakville,43.4881,-79.7098,1
921,1223,1200000,6,4,32 Fuller Ave,M6R 1A6,Toronto,43.6469,-79.4521,0
922,1224,899000,4,3,30 Somerset Dr,L6Z 1C7,Brampton,43.7328,-79.7953,3
923,1225,1249000,3,3,1884 Briarcrook Cres,L4X 1V5,Mississauga,43.6178,-79.5786,1
924,1226,1300000,4,2,2390 Speyside Dr,L5K 1M1,Mississauga,43.5272,-79.6617,1
925,1227,999000,3,4,422 Marlatt Dr,L6H 5X5,Oakville,43.4881,-79.7098,1
926,1230,1589000,6,3,3204 Parkerhill Rd,L5B 1K8,Mississauga,43.5771,-79.6306,1
927,1232,1699000,4,3,1346 Ravine Dr,L5J 1Y8,Mississauga,43.5102,-79.6296,1
928,1234,2398000,5,3,2422 Robin Dr,L5K 2T0,Mississauga,43.5272,-79.6617,1
929,1235,1149000,5,4,16 Caliper Rd,L6P 3V8,Brampton,43.7942,-79.7021,3
930,1236,1749000,5,4,2128 Eighth Line,L6H 4L5,Oakville,43.4881,-79.7098,1
931,1238,1249900,4,3,25 Leadenhall Rd,L6P 1A1,Brampton,43.7942,-79.7021,3
932,1241,1099000,4,4,136 Calm Waters Cres,L6V 4T3,Brampton,43.7059,-79.7626,3
933,1243,2899000,5,5,6 Davick Dr,M8W 2B3,Etobicoke,43.6021,-79.5402,3
934,1244,1099000,5,4,36 Second St,M8V 1H5,Toronto,43.6075,-79.5013,0
935,1245,999990,5,3,21 Danesbury Cres,L6T 2Y9,Brampton,43.7196,-79.6854,3
936,1247,975000,4,4,29 Brushwood Cres,L4N 6A3,Barrie,44.3572,-79.6929,3
937,1248,750000,6,3,92 Lillian Cres,L4N 5H7,Barrie,44.3572,-79.6929,3
938,1249,999000,3,6,24 Noraline Ave,L0L 1X1,Lake Simcoe ,44.4548,-79.7352,1
939,1251,595000,4,2,29 Champlain Cres,N2B 2X5,Kitchener,43.4646,-80.4467,1
940,1252,699900,4,2,11 Rundle Cres,L4N 8V5,Barrie,44.3572,-79.6929,3
941,1253,879900,3,3,35 College Cres,L4M 4H5,Barrie,44.4001,-79.6663,3
942,1255,799900,4,2,12 Waddington Cres,L4N 8E1,Barrie,44.3572,-79.6929,3
943,1260,899000,3,2,12 Mill St,K9H 3P5,Peterborough,44.3245,-78.3184,1
944,1261,1499900,4,5,1019 Green St,K2J 2T2,Nepean,45.2691,-75.7518,1
945,1263,1100000,5,2,42 Millard Ave,L3Y 7R5,Newmarket,44.0565,-79.4555,1
946,1267,1499000,4,2,195 Gormley Rd,L4S 1N5,Richmond Hill ,43.8985,-79.4143,2
947,1268,1388000,6,3,8 Ingram Rd,L3S 1R4,Markham,43.8486,-79.2617,1
948,1271,1798888,4,3,26 Cupola Cres,L4H 3J8,Woodbridge,43.8432,-79.5644,2
949,1272,1299000,2,1,178 Lawrence Ave,K6H 1B2,Cornwall,45.0565,-74.6852,3
950,1273,1549000,4,3,33 Garnish Green,L3P 4B5,Markham,43.8769,-79.2686,1
951,1274,1288000,4,5,42 Kingshill Rd,L4E 4X5,Richmond Hill ,43.9394,-79.4349,0
952,1276,1288000,4,4,22 Fitzwilliam Ave,L4E 3B5,Richmond Hill ,43.9394,-79.4349,0
953,1277,999900,3,3,138 Jordanray Blvd,L3Y 0A3,Newmarket,44.0565,-79.4555,1
954,1278,619900,3,1,42 Coulson Ave,P6A 3Z5,Sault Ste. ,46.5168,-84.3333,2
955,1279,1399000,4,4,2428 Dress Circle Cres,L1L 0R1,Oshawa,43.9581,-78.8972,1
956,1280,1450000,7,4,1110 Ridgewood Crt,L1V 1J6,Pickering,43.8605,-79.1618,0
957,1281,899000,3,1,51 Wolverleigh Blvd,M4J 1M6,Toronto,43.6872,-79.3368,2
958,1282,999000,4,2,55 Curzon St,M4M 1L7,Toronto,43.6561,-79.3406,2
959,1283,649900,5,2,435 Addison St,L1H 6C9,Oshawa,43.9721,-78.8837,1
960,1284,999999,4,2,7 Ilfracombe Cres,M1R 2R9,Scarborough,43.7507,-79.3003,2
961,1285,1399000,3,3,792 Gerrard St,L8L 4J5,Hamilton,43.2783,-79.8344,1
962,1286,1099000,4,4,19 Willoughby Pl,L1C 3K2,Bowmanville,43.9714,-78.7095,3
963,1287,1249000,3,2,47 Epsom Ave,M4C 2C3,East York ,43.6913,-79.3116,3
964,1288,1199900,4,3,73 Virginia Ave,M4C 2V2,East York ,43.6913,-79.3116,3
965,1289,1188000,3,2,66 Shandon Dr,M1R 2L2,Scarborough,43.7507,-79.3003,2
966,1291,999000,4,2,805 Modlin Rd,L1W 1W7,Pickering,43.8197,-79.0803,2
967,1292,999000,5,2,32 Burningham Cres,L1S 6C9,Ajax,43.8404,-79.0251,3
968,1293,1249000,3,3,1804 Storrington St,L1V 2W8,Pickering,43.8605,-79.1618,2
969,1294,998000,4,2,40 Sydenham St,M5A 3E7,Toronto,43.6555,-79.3626,2
970,1295,1099000,5,2,484 Montrose Ave,M6G 1L6,Toronto,43.6683,-79.4205,2
971,1296,2988000,5,7,386 Connaught Ave,M2M 1V5,Willowdale,43.7915,-79.4103,0
972,1297,2995000,7,4,67 Pembroke St,M5A 1Z9,Toronto,43.6555,-79.3626,0
973,1298,1399000,5,2,73 Lorraine Dr,M2N 2B9,Willowdale,43.7673,-79.4111,2
974,1299,789000,3,3,14 Amos Dr 20,N1L 1R3,Guelph,43.516,-80.19,3
975,1300,689900,2,2,242 Rideau St 601,K1N 0A9,Ottawa,45.4289,-75.6844,1
976,1301,749900,2,2,1 Hurontario St 505,L5G 4V6,Mississauga,43.5647,-79.5852,1
977,1302,999900,3,2,6786 Mclaughlin Rd 111,L5W 1L9,Mississauga,43.6313,-79.7148,1
978,1303,999000,3,3,15 Sousa Mendes St 803,M6P,Toronto,43.6605,-79.4633,2
979,1304,659900,2,1,510 Curran Pl 2705,L5B 3R2,Mississauga,43.5771,-79.6306,1
980,1305,599000,2,2,17 Zorra St 2207,M8Z 1R6,Etobicoke,43.6256,-79.5231,3
981,1306,699900,2,2,60 Parrotta Dr 269,M9M 0B7,North York ,43.7366,-79.5401,1
982,1307,599900,1,1,3985 Grand Park Dr 301,L5B 4M6,Mississauga,43.5771,-79.6306,1
983,1308,640000,2,2,350 Rathburn Rd 904,M9B 2R5,Etobicoke,43.6505,-79.5517,3
984,1309,499000,1,1,270 Scarlett Rd 1206,M6N,York,43.6748,-79.4839,2
985,1310,897700,1,1,347 Sorauren Ave 117,M6R 2G6,Toronto,43.6469,-79.4521,2
986,1311,779888,2,2,5233 Dundas St 1226,L7L 0G2,Burlington,43.3799,-79.7668,3
987,1312,699900,3,2,2881 Windwood Dr 48,L5N 2S1,Mississauga,43.5924,-79.7611,1
988,1313,379000,1,1,2411 New St,L7R 1J2,Burlington,43.375,-79.8434,3
989,1316,639999,2,1,12 Woodstream Blvd 514,L4L 8C3,Woodbridge,43.8064,-79.5995,2
990,1317,658000,2,2,4600 Steeles Ave 718,M9L 1C8,North York ,43.7598,-79.5565,1
991,1319,599000,3,3,21 Livonia Pl 80,M1E 4C7,Scarborough,43.7678,-79.1866,2
992,1320,779000,3,2,1190 Dundas St 424,L7P 4C3,Burlington,43.3806,-79.886,3
993,1321,499900,2,2,66 Falby Crt #1503,L1S 1N4,Ajax,43.8404,-79.0251,3
994,1322,438000,2,1,5 Massey Sq 2318,M4C 5M9,East York ,43.6913,-79.3116,3
995,1323,615000,3,2,88 Corporate Dr 2513,M1H 3H8,Scarborough,43.7686,-79.2389,2
996,1324,679000,3,2,100 Burrows Hall Blvd 104,M1B 1M5,Scarborough,43.8113,-79.193,2
997,1326,850000,2,1,38 Iannuzzi St 905,M5V 0C8,Toronto,43.6404,-79.3995,2
998,1327,2685000,3,3,68 Yorkville Ave 505,M5R 1C1,Toronto,43.6736,-79.4035,2
999,1329,6600000,3,3,200 Cumberland St 3501,K1N 5K4,Ottawa,45.4289,-75.6844,1
1000,1331,499900,1,1,20 Bruyeres Mews 313,M5V 0G7,Toronto,43.6404,-79.3995,2
1001,1332,800000,2,2,1486 Bathurst St 401,M6C 1A6,York,43.6915,-79.4307,2
1002,1333,599900,2,1,15 Greenview Ave 809,M2M 1A2,Willowdale,43.7915,-79.4103,2
1003,1334,1199000,3,2,8 Eglinton Ave 511,M9R 3V7,Etobicoke,43.6898,-79.5582,3
1004,1335,899000,3,2,11 Ruttan St 225,M6P,Toronto,43.6605,-79.4633,2
1005,1336,599000,2,1,18 Parkview Ave 1611,M2N 3Y2,Willowdale,43.7673,-79.4111,2
1006,1337,950000,2,2,20 Avoca Ave 501,M4T 2B4,Toronto,43.6899,-79.3853,2
1007,1338,424900,2,1,1350 York Mills Rd 1102,M3A 3R1,North York ,43.7545,-79.33,1
1008,1339,525000,1,1,150 East Liberty St 315,M6K 3P8,Toronto,43.6383,-79.4301,2
1009,1340,1189000,2,2,3 Spadina Ave,L8M 1W7,Hamilton,43.2441,-79.8359,1
1010,1341,1670000,3,2,224 King St 4102,M5V 1M7,Toronto,43.6404,-79.3995,2
1011,1342,799000,5,2,4537 Fontana Ave,N9G 3G5,Windsor,42.2481,-82.9952,2
1012,1344,999999,4,2,1183 Kipling Ave,M9A 1N4,Etobicoke,43.6662,-79.5282,3
1013,1345,1399000,6,3,109 Grand Ave,M8Y 4H5,Etobicoke,43.6325,-79.4939,3
1014,1346,1090000,4,2,38 Addington Cres,L6T 1V9,Brampton,43.7196,-79.6854,3
1015,1348,1699000,5,5,84 Holly Dr,L4S 2P1,Richmond Hill ,43.8985,-79.4143,0
1016,1349,1599000,4,3,268 Mcbride Cres,L3X 2T1,Newmarket,44.0433,-79.4912,1
1017,1352,998000,3,3,36 Orca Dr,L6E 0H0,Markham,43.9002,-79.2676,1
1018,1354,1388000,4,3,19 Harringay Cres,M1W 2A3,Scarborough,43.8016,-79.3216,2
1019,1355,899888,4,3,117 Cathedral Dr,L2H 0K2,Niagara Falls ,43.1009,-79.1379,1
1020,1356,1198999,4,4,2 Mastwood Cres,M1C 3L6,Scarborough,43.7878,-79.1564,0
1021,1357,1988000,6,4,18 Arran Cres,M2M 2T2,Willowdale,43.7915,-79.4103,0
1022,1358,780000,1,1,228 Queens Quay 2206,M5J,Toronto,43.623,-79.3936,2
1023,1359,499900,1,1,2015 Sheppard Ave 2906,M2N 0G2,Willowdale,43.7673,-79.4111,2
1024,1360,609900,3,1,75 East 34th St,L8V 1H5,Hamilton,43.2266,-79.8499,1
1025,1361,1098000,2,1,121 Sunken Island Lane,P0A 1M0,Nipissing,45.5881,-79.3546,1
1026,1362,1699900,3,4,1034 Cowbell Lane,M4P 1A9,Toronto,43.7135,-79.3887,2
1027,1365,649999,3,1,112 Riverdale Dr,L2R 3M1,St. Catharines ,43.1419,-79.2966,2
1028,1368,449000,3,1,2224 Dufferin St,M6E 3S2,York,43.6889,-79.4507,2
1029,1369,1399000,3,3,25 Thorncrest Dr,L5L 4K7,Mississauga,43.5373,-79.6903,1
1030,1370,999000,4,4,35 Widdifield Ave,L3X 1S3,Newmarket,44.0433,-79.4912,1
1031,1371,1399900,5,4,77 O'connor Cres,L4C 9W9,Richmond Hill ,43.8669,-79.4414,0
1032,1373,1050000,3,3,2020 Donald Cousens Pkwy,L6B 1A8,Markham,43.9007,-79.2175,1
1033,1376,899000,2,2,1145 Woodbine Ave,P3A 3M5,Greater Sudbury ,46.5187,-80.934,3
1034,1377,899000,5,4,2 Gill Cres,L1T 4N1,Ajax,43.8843,-79.0534,3
1035,1378,599000,2,1,4065 Confederation Pkwy 2901,L5B 3R2,Mississauga,43.5771,-79.6306,1
1036,1381,529900,2,1,60 East St,N5R 3P1,St. Thomas ,42.7597,-81.1762,2
1037,1383,549900,3,1,84 Burlington St,M8V 1M9,Toronto,43.6075,-79.5013,2
1038,1384,399900,2,1,18 Wade Ave,N3T 1C1,Brant,43.131,-80.3254,3
1039,1388,859000,4,3,1139 Baker St,K9H 7E2,Peterborough,44.3245,-78.3184,1
1040,1389,399000,2,1,57 Pine St,K8N 3C7,Belleville,44.1735,-77.3684,3
1041,1390,429900,2,1,130 Barnesdale Ave,L8L 3A9,Hamilton,43.2783,-79.8344,1
1042,1391,474900,3,1,134 State St,L3B 3J3,Welland,42.9878,-79.2219,2
1043,1392,1249900,5,4,15 Donland Ave,K2G 2S5,Nepean,45.3211,-75.7391,1
1044,1394,549900,2,1,711 Burgess Ave,L8H 5Z1,Hamilton,43.2596,-79.7925,1
1045,1397,849000,3,2,85 Third St,L1C 3C8,Bowmanville,43.9714,-78.7095,3
1046,1398,1999900,6,4,2073 Country Club Dr,L7M 5A5,Burlington,43.4342,-79.8701,3
1047,1399,1099000,4,4,2 Deepcoral Crt,L6V 4P3,Brampton,43.7059,-79.7626,3
1048,1400,599007,2,2,88 Birmingham St,M8V 3W7,Toronto,43.6075,-79.5013,2
1049,1401,1049000,4,3,51 Larkspur Rd,L6R 1X2,Brampton,43.7592,-79.7605,3
1050,1402,999999,5,4,32 Sheldrake Crt,L6Y 1N7,Brampton,43.6249,-79.7876,3
1051,1403,799000,3,2,120 Railroad St 19,L6X 1K4,Brampton,43.6665,-79.8054,3
1052,1404,1099000,3,3,94 Naperton Dr,L6R 3S7,Brampton,43.7592,-79.7605,3
1053,1405,1488000,3,2,1198 Willowbrook Dr,L6L 1Y9,Oakville,43.4032,-79.7186,1
1054,1406,1299888,7,3,3 Robinglade Dr,M9B 2R5,Etobicoke,43.6505,-79.5517,3
1055,1407,999900,3,2,5432 Sweetgrass Gate,L5V 2V7,Mississauga,43.5972,-79.6931,1
1056,1408,799900,4,4,22 Griselda Crt,L6S 4B7,Brampton,43.7379,-79.726,3
1057,1409,1498800,3,2,499 Rebecca St,L6K 2S3,Oakville,43.4396,-79.6878,1
1058,1410,1199900,4,2,92 Celestine Dr,M9R 3N3,Etobicoke,43.6898,-79.5582,3
1059,1412,1495000,3,4,127 Nelson St,N3T 2M3,Brant,43.131,-80.3254,3
1060,1413,1188000,5,3,162 Summerset Dr,L4N 6H2,Barrie,44.3572,-79.6929,3
1061,1415,1539000,6,4,194 Laverock Ave,L4C 9N9,Richmond Hill ,43.8669,-79.4414,0
1062,1416,1500000,5,4,46 Harvest Moon Dr,M1B 5J2,Scarborough,43.8113,-79.193,0
1063,1420,2299900,10,7,24 Spruce St,K1R 6R5,Ottawa,45.4123,-75.7108,0
1064,1422,1699999,5,6,53 Froud Dr,L4S 2P3,Richmond Hill ,43.8985,-79.4143,0
1065,1423,1300000,4,4,9 Bluebell Dr,L3S 3P7,Markham,43.8486,-79.2617,1
1066,1424,2499000,3,3,283 Beach Rd,L0L 1R0,Lake Simcoe ,44.4548,-79.7352,1
1067,1425,899900,4,4,116 Bannister St,L0K 2E0,Lake Simcoe ,44.6233,-79.1235,1
1068,1426,899000,4,4,61 Halsey Ave,M4B 2E6,East York ,43.7063,-79.3094,3
1069,1427,749000,7,3,380 Phillip Murray Ave,L1J 1G5,Oshawa,43.8852,-78.8771,1
1070,1428,1699900,6,5,59 Cleta Dr,M1K 3G5,Scarborough,43.7298,-79.2639,0
1071,1429,1365000,4,4,21 Catherine Dr,L4N 9S9,Barrie,44.3572,-79.6929,3
1072,1430,1399000,4,3,50 Bethune Blvd,M1M 3B1,Scarborough,43.7247,-79.2312,2
1073,1431,849000,4,3,2 Fieldcrest Ave,K2G 6A4,Nepean,45.3211,-75.7391,1
1074,1432,1099999,5,2,11 Morning Dew Rd,M1E 3Y3,Scarborough,43.7678,-79.1866,2
1075,1433,580000,4,2,34 Colborne St,N7M 3N7,Chatham,42.4238,-82.1183,3
1076,1434,1688000,4,3,6355 Kingston Rd,M1C 1K9,Scarborough,43.7878,-79.1564,2
1077,1435,579000,2,2,76 Meadowview Blvd,L1C 5B8,Bowmanville,43.9714,-78.7095,3
1078,1436,799000,3,1,10 Davidson Ave,M1K 1E7,Scarborough,43.7298,-79.2639,2
1079,1437,3049000,7,7,77 Fairholme Ave,M6A 1B1,North York ,43.7223,-79.4504,0
1080,1439,6600000,5,7,104 Argyle St,K0L 1Y0,Peterborough County,44.7767,-77.9687,0
1081,1440,3295000,7,4,111 Roxborough Dr,M4T 1C7,Toronto,43.6899,-79.3853,0
1082,1441,1999000,6,2,37 Millgate Cres,M2K 1J4,North York ,43.7797,-79.3813,1
1083,1443,2788800,4,5,111 Estelle Ave,M2N 3H5,Willowdale,43.7673,-79.4111,0
1084,1445,637000,3,2,160 King St 1004,P3C 2V8,Greater Sudbury ,46.5133,-81.0225,3
1085,1447,459900,1,1,652 Princess St 1023,K7L 1E5,Kingston,44.2955,-76.428,1
1086,1448,789900,2,3,180 Howden Blvd 67,L6S 2P2,Brampton,43.7379,-79.726,3
1087,1449,429000,3,2,2737 Keele St 917,M6L 3E7,North York ,43.7137,-79.4869,1
1088,1450,649000,1,2,1055 Southdown Rd 1501,L5J 2Y4,Mississauga,43.5102,-79.6296,1
1089,1451,665000,1,1,251 Manitoba St 2205,M8Y 4H5,Etobicoke,43.6325,-79.4939,3
1090,1453,1100000,3,3,3074 Sixth Line 232,L6H 0G6,Oakville,43.4881,-79.7098,1
1091,1454,720000,3,2,15 Zorra St 604,M8Z 1R6,Etobicoke,43.6256,-79.5231,3
1092,1455,389900,2,1,390 Dixon Rd 1808,M9R 2K5,Etobicoke,43.6898,-79.5582,3
1093,1456,599000,3,2,3605 Kariya Dr #311,L5B 3C3,Mississauga,43.5771,-79.6306,1
1094,1457,619999,2,2,58 Lakeside Terr 609,L4M 0J2,Barrie,44.4001,-79.6663,3
1095,1458,568000,2,1,11611 Yonge St 221,L4S 0E9,Richmond Hill ,43.8985,-79.4143,2
1096,1459,399900,1,1,8 Lee Centre Dr 1115,M1H 3H8,Scarborough,43.7686,-79.2389,2
1097,1460,579000,3,1,301 Prudential Dr 407,M1P 2S1,Scarborough,43.7612,-79.2707,2
1098,1461,699000,3,3,2500 Hill Rise Crt 100,L1L 0R1,Oshawa,43.9581,-78.8972,1
1099,1462,599900,2,2,280 Donlands Ave 502,M4J 3R7,Toronto,43.6872,-79.3368,2
1100,1463,399900,2,1,200 Mclevin Ave 43,M1B 2L2,Scarborough,43.8113,-79.193,2
1101,1464,799000,3,1,9 Shank St 902,M6K 1E4,Toronto,43.6383,-79.4301,2
1102,1465,1998000,3,3,10 York St 6305,M5J 0E1,Toronto,43.623,-79.3936,2
1103,1466,655000,2,1,1 Belsize Dr 420,M4S 1Z7,Toronto,43.702,-79.3853,2
1104,1467,629900,2,1,25 Telegram Mews #2603,M5V 3Z9,Toronto,43.6404,-79.3995,2
1105,1468,688000,2,2,500 Doris Ave 530,M2N 7A2,Willowdale,43.7673,-79.4111,2
1106,1469,649900,2,2,55 Regent Park Blvd 1607,M5A 0K7,Toronto,43.6555,-79.3626,2
1107,1471,784999,3,2,19 Western Battery Rd 1608,M6K 3R9,Toronto,43.6383,-79.4301,2
1108,1472,750000,2,2,8 York St 3203,M5J 2Y5,Toronto,43.623,-79.3936,2
1109,1473,699998,2,2,2 Covington Rd 1009,M6A 3B7,North York ,43.7223,-79.4504,1
1110,1474,747000,1,1,61 St Clair Ave 305,L8M 1K2,Hamilton,43.2441,-79.8359,1
1111,1476,579000,1,1,73 Mccaul St 529,M5T 2W7,Toronto,43.6541,-79.3978,2
1112,1477,649900,3,4,75 Royal Field Cres,K2J 4E6,Nepean,45.2691,-75.7518,1
1113,1478,499900,3,1,70 Park Ave,K2P 2E6,Ottawa,45.4166,-75.6904,1
1114,1479,999900,3,3,9 Dewsbury Way,L8E 5C5,Hamilton,43.2245,-79.6988,1
1115,1482,1489000,5,3,145 Ironwood Dr,N9C 0B9,Windsor,42.2767,-83.0793,2
1116,1484,528000,5,2,189 Stewart St,K9J 3P2,Peterborough,44.3104,-78.2396,1
1117,1485,1000000,4,2,1850 Bonnymede Dr,L5J 4B2,Mississauga,43.5102,-79.6296,1
1118,1486,1699000,3,4,91 Evans Ave,M6S,Toronto,43.6512,-79.4828,2
1119,1487,1399900,4,4,1215 Mcbride Ave,L5C 1M8,Mississauga,43.5624,-79.6504,1
1120,1488,849000,4,2,37 Avon Ave,M6N,York,43.6748,-79.4839,2
1121,1489,1249900,4,3,3252 Dundas St,N5V 5C6,London,43.0233,-81.1643,1
1122,1490,2400000,4,3,13998 Sixth Line,L6H 0G6,Oakville,43.4881,-79.7098,1
1123,1491,1049000,3,3,364 Wheat Boom Dr,L6M 0T7,Oakville,43.4464,-79.7593,1
1124,1492,1450000,4,2,166 Silverthorn Ave,M6N,York,43.6748,-79.4839,2
1125,1493,899900,5,2,4 Lansing Sq,M1T 1A4,Scarborough,43.7812,-79.3036,2
1126,1494,2099000,5,3,132 Colbeck St,M6S,Toronto,43.6512,-79.4828,2
1127,1496,849900,4,2,98 Zina St,L9W 1L1,Orangeville,43.9702,-80.016,1
1128,1498,1299000,3,3,21 Hilldale Rd,M6N,York,43.6748,-79.4839,2
1129,1499,1249900,3,1,24 Morland Rd,M6S,Toronto,43.6512,-79.4828,2
1130,1500,1399000,3,1,2044 Seabrook Dr,L6L 2P6,Oakville,43.4032,-79.7186,1
1131,1501,1299000,3,3,4031 Sixth Line,L6H 7B8,Oakville,43.4881,-79.7098,1
1132,1502,2800000,4,3,1476 Duncan Rd,L6J 6X8,Oakville,43.4757,-79.6591,1
1133,1506,1788000,4,3,10 Warren Bradley St,L6C 2R5,Markham,43.9045,-79.3392,1
1134,1507,7995000,4,6,15 Provence Crt,L4S 1N5,Richmond Hill ,43.8985,-79.4143,0
1135,1511,999999,3,3,458 William Dunn Cres,L3X 2T1,Newmarket,44.0433,-79.4912,1
1136,1512,988888,4,4,137 Spruce St,M5A 2J1,Toronto,43.6555,-79.3626,0
1137,1516,999000,3,3,54 Bettina Pl,L1R 2X0,Whitby,43.9215,-78.9412,2
1138,1517,799990,4,2,792 Eastbourne Ave,L1G 6L4,Oshawa,43.9233,-78.8684,1
1139,1518,799900,2,2,40 Hiltz Ave,M4L 1C2,Toronto,43.6693,-79.3155,2
1140,1519,1399000,2,1,41 Neilson Ave,M1M 1C7,Scarborough,43.7247,-79.2312,2
1141,1520,899000,4,2,21 Fintona Ave,M1E 3C2,Scarborough,43.7678,-79.1866,2
1142,1521,1099000,6,4,100 Erickson Dr,L1R 1H2,Whitby,43.9215,-78.9412,0
1143,1522,349000,2,1,2 Simcoe Crt,L1B 1A1,Bowmanville,43.9235,-78.5457,3
1144,1523,1799900,5,2,130 Duvernet Ave,M4L 1T9,Toronto,43.6693,-79.3155,2
1145,1524,1999000,5,5,446 Toynevale Rd,L1W 2G9,Pickering,43.8197,-79.0803,0
1146,1525,2849000,6,5,42 Davies Cres,M4J 2P4,Toronto,43.6872,-79.3368,0
1147,1526,899000,4,3,14 Mayfield Cres,L1N 6A3,Whitby,43.8721,-78.9273,2
1148,1527,1688888,5,5,3180 Bayview Ave 23,M2N 4S5,Willowdale,43.7673,-79.4111,0
1149,1528,1849000,3,2,53 Heddington Ave,M5N 1B1,Toronto,43.7113,-79.4195,2
1150,1530,999900,7,3,293 Glenforest Rd,M4N 1X2,Toronto,43.7301,-79.3935,0
1151,1532,1180000,5,3,26 Greyhound Dr,M2H 1S9,North York ,43.8015,-79.3577,1
1152,1533,6800000,6,6,36 Glenorchy Rd,M3C 2N2,Don Mills ,43.7334,-79.3329,3
1153,1534,589000,2,2,25 Concession St 212,N1R 2J2,Cambridge,43.3666,-80.2239,3
1154,1535,699999,3,4,166 Huron St 35,L1G 1B5,Oshawa,43.9233,-78.8684,1
1155,1537,699000,4,2,2395 Bromsgrove Rd 19,L5J 1L8,Mississauga,43.5102,-79.6296,1
1156,1538,529900,1,1,50 Via Rosedale 110,L6R 2W8,Brampton,43.7592,-79.7605,3
1157,1539,479000,1,1,541 Blackthorn Ave 307,M6E 4Y2,York,43.6889,-79.4507,2
1158,1540,539900,1,1,61 Heintzman St 904,M6P,Toronto,43.6605,-79.4633,2
1159,1541,600000,1,1,2560 Eglinton Ave 1307,M6M 1T9,York,43.6934,-79.4857,2
1160,1542,529800,2,1,2177 Burnhamthorpe Rd 1701,L5L 3N1,Mississauga,43.5373,-79.6903,1
1161,1543,499900,1,1,4016 Kilmer Dr 112,L7M 0H6,Burlington,43.4342,-79.8701,3
1162,1544,619900,2,1,25 Earlington Ave 119,M8X 2M6,Etobicoke,43.6518,-79.5076,3
1163,1545,649900,2,1,7 Applewood Lane 221,M9C 5S3,Etobicoke,43.6437,-79.5767,3
1164,1547,1375000,4,3,1 Grandview Ave 2806,M4K 1E8,Toronto,43.6803,-79.3538,2
1165,1549,599999,3,3,189 Springhead Gdns 9,L4C 5E2,Richmond Hill ,43.8669,-79.4414,2
1166,1550,799000,2,2,9 Stollery Pond Cres 308,L6C 1P8,Markham,43.9045,-79.3392,1
1167,1551,499000,2,1,11611 Yonge St 715,L4S 0E9,Richmond Hill ,43.8985,-79.4143,2
1168,1553,899999,3,3,171 Roy Grove Way,L3P 7Y6,Markham,43.8769,-79.2686,1
1169,1555,399900,3,1,1010 Glen St 102,L1J 3T9,Oshawa,43.8852,-78.8771,1
1170,1556,499000,2,1,124 Aspen Springs Dr 309,L1C 0C6,Bowmanville,43.9714,-78.7095,3
1171,1557,499000,3,2,3 Greystone Walk Dr 920,M1K 5J3,Scarborough,43.7298,-79.2639,2
1172,1558,849000,2,2,8 Eglinton Ave 3605,M9R 3V7,Etobicoke,43.6898,-79.5582,3
