,Unnamed: 0,Address,Price,Beds,Baths
1726,1726,152 St Patrick St 1111,629000,1+1,1
1727,1727,106 Dovercourt Rd 321,799000,2+1,2
1728,1728,30 Western Battery Rd 340,769000,1+1,1
1729,1729,801 King St 828,799000,2+1,2
1730,1730,8 Charlotte St 1404,799000,1+1,2
1731,1731,6 Jackes Ave 503,1299000,2,2
1732,1732,75 York Mills Rd 506,899000,2+1,2
1733,1733,1030 King St 333,699000,1+1,2
1734,1734,70 Alexander St 411,549000,1,1
1735,1735,1901 Bayview Ave 207,625000,2,1
1736,1736,55 Armstrong Ave,699900,3,2
1737,1737,417 Woodbine Ave,1499000,4+1,4
1738,1738,136 Tuliptree Rd,899900,4+1,5
1739,1739,50 Luminous Crt,799000,3,2
1740,1740,168 Dumfries Ave,1149900,3+1,4
1741,1741,389 Marf Ave,1879900,2+3,3
1742,1742,2 Glengordon Cres,1998000,3,4
1743,1743,899 Black Cherry Dr,1499888,4+1,5
1744,1744,58 Orchard Park Blvd,1299000,4,1
1745,1745,9225 Jane St 1217,599900,1,1
1746,1746,251 Jarvis St 616,799000,3,1
1747,1747,109 Lake St,899000,5,4
1748,1748,3 Reeves Rd,899999,3+1,4
1749,1749,54 Ballantine St,689900,3,3
1750,1750,211 Ridley Cres,899000,4,3
1751,1751,3900 Highway #3,898000,3+2,2
1752,1752,4631 Harbottle Rd Rd,1650000,4,4
1753,1753,24 Stanwell Dr,899000,3+1,3
1754,1754,272 Douglas Rd,1928000,3+1,2
1755,1755,1 Fieldside St,1599000,4+2,5
1756,1756,63 Holyrood Cres,1325990,3+1,3
1757,1757,24 Elsinore St,1275990,3,3
1758,1758,140 Braebrook Dr,899900,4,3
1759,1759,73 Wallington Ave,1370000,3+1,4
1760,1760,655 Coxwell Ave,1099000,3,3
1761,1761,47 Strader Ave,1498000,4+1,4
1762,1762,250 Albert St 314,360900,1,1
1763,1763,55 Duke St 415,479990,1+1,1
1764,1764,75 Eglinton Ave 501,499900,1+1,1
1765,1765,335 Driftwood Ave 1201,450000,3,2
1766,1766,700 Humberwood Blvd 1216,479000,1,1
1767,1767,28 Tandridge Cres 833,668888,3,2
1768,1768,74 Springfair Ave,635000,3,2
1769,1769,9088 Yonge St 806A,649900,1+1,1
1770,1770,2150 Lawrence Ave 706,550000,2,2
1771,1771,525 Adelaide St 803,589900,1,1
1772,1772,70 Temperance St 4115,978800,2,2
1773,1773,3797 Orlando Pl,749900,2+1,3
1774,1774,115 Mccann St,2995000,4,5
1775,1775,64 Eagle Ave,649990,5+2,3
1776,1776,875617 5th Line Ehs,2100000,4,3
1777,1777,93 Inkerman St,489000,3,2
1778,1778,524 Krug St,1149000,4+1,3
1779,1779,8 Beachaven Dr,749900,3,3
1780,1780,11 Pinecrest Dr,1295000,5+2,3
1781,1781,13 St. Andrews Rd,699999,3+1,2
1782,1782,219 Emerson Ave,599900,4,2
1783,1783,696 Rambo Cres,1648000,3,3
1784,1784,12 Lockburn Cres,1099000,3+1,4
1785,1785,1988 Silverberry Cres,985000,3+1,2
1786,1786,189 Weybourne Rd,1499000,3,1
1787,1787,18 Schubert Cres,1299000,4+3,4
1788,1788,2302 Hoover Crt,2599000,4+1,5
1789,1789,125 Salisbury Circ,899000,4,3
1790,1790,267 Trowbridge Pl,1199000,3+1,3
1791,1791,31 Watson Cres,1099900,3+3,2
1792,1792,51 Elma St,2499000,4+1,4
1793,1793,461 Royal York Rd,1299000,3+1,3
1794,1794,207 Cowan Ave,6995000,9+4,14
1795,1795,8182 Hornby Rd,1999905,3+2,3
1796,1796,247 Woodland Dr,4850000,3+1,4
1797,1797,392 Smith Ave,1899000,3+1,4
1798,1798,2151 124 County Rd,2895000,5,5
1799,1799,2367 Lakeshore Dr,828000,3,2
1800,1800,23 Davis St,849900,3,4
1801,1801,47 Gould Cres,1489000,4,4
1802,1802,15 Berczy Creek Way,1899000,4+1,4
1803,1803,114 Queen St,519000,3,2
1804,1804,60 Windhaven Terr,2199900,4+1,5
1805,1805,443 Kettleby Rd,749900,1,2
1806,1806,1000 Cameron St,1198000,3,2
1807,1807,201 King St,999000,3,3
1808,1808,1557 Dellbrook Ave,1299000,4+2,4
1809,1809,17 Reevesmere Lane,769000,3,3
1810,1810,23 Bertha Ave,1199900,5,4
1811,1811,100 Cromwell Ave,899900,9,4
1812,1812,117 Raglan St,1899900,5+2,5
1813,1813,17 Cindy Nicholas Dr,988000,4+1,4
1814,1814,214 Mary St,749990,5,3
1815,1815,182 Oakmeadow Blvd,1188800,3+1,3
1816,1816,3 Way St,799000,3+1,2
1817,1817,157 Beechwood Ave,5998800,4+2,7
1818,1818,15 Castle Frank Cres,6280000,4+1,5
1819,1819,723 Dovercourt Rd,1345000,2,2
1820,1820,5 Alamosa Dr,2698000,3+3,4
1821,1821,318 Spruce St 1001,410000,1,2
1822,1822,1465 Baseline Rd 716,334900,2,1
1823,1823,1 Palace Pier Crt 2210,959900,2+1,2
1824,1824,3375 Thomas St 1 & 2,1500000,3+1,5
1825,1825,3590 Kaneff Crescent Cres 306,640000,3,2
1826,1826,625 The West Mall 1503,559900,2+1,2
1827,1827,4673 Jane St 713,288800,2,1
1828,1828,88 Palace Pier Crt #905,749000,2,2
1829,1829,581 Dundas St 5,649000,2+1,2
1830,1830,15 Michael Power Pl 604,525500,1+1,1
1831,1831,7825 Bayview Ave 1010,749900,2+1,2
1832,1832,3600 Highway 7 Rd 3202,699999,2,2
1833,1833,2916 Highway 7 Rd 3506,599000,1+1,2
1834,1834,10971 Bayview Ave 731,648000,1+1,2
1835,1835,18 Lee Centre Dr 1805,499800,1+1,1
1836,1836,10 Guildwood Pkwy 718,749888,2,2
1837,1837,100 Mornelle Crt 1059,388000,2+1,2
1838,1838,1888 Queen St 210,1149990,2+1,2
1839,1839,20 Blue Jays Way 2301,2248000,3,3
1840,1840,42 Charles St 2607,949999,2,1
1841,1841,120 Parliament St 1008,898000,3,2
1842,1842,3800 Yonge St Pl6,1179000,2,2
1843,1843,30 Roehampton Ave 3005,836000,2,2
1844,1844,39 Brant St 202,799000,2,2
1845,1845,60 Byng Ave 1506,489000,1,1
1846,1846,17 Bathurst St 4110,799900,1+1,1
1847,1847,75 Queens Wharf Rd 310,639000,1,1
1848,1848,271 Ridley Blvd 806,769000,2,2
1849,1849,1131 Steeles Ave 1105,649900,2,2
1850,1850,360 Bloor St 1010,1269000,3,3
1851,1851,5000 Connor Dr 35,799999,3,3
1852,1852,7085 Berryman Rd,749900,2,1
1853,1853,30 Dudhope Ave,649900,2+3,2
1854,1854,248 Dufferin Ave,449900,2,2
1855,1855,99 East 44th St,599900,3,2
1856,1856,1045 Glenhare St,749900,3,2
1857,1857,238 Old Danforth Rd,999000,3+1,3
1858,1858,1917 Jublee Cres,999000,4+2,4
1859,1859,19 Macteith Crt Crt,799000,3,2
1860,1860,43 Forest Dr,880000,2,2
1861,1861,352 6th Ave,1299000,2+2,3
1862,1862,19 Durham St,659000,3,3
1863,1863,30 Dewridge Crt,1099000,3+1,4
1864,1864,5854 Tenth Line,999786,3,3
1865,1865,106 King St,1800000,3,3
1866,1866,7272 Harwick Dr,1199000,4+3,3
1867,1867,3090 Churchill Ave,1455999,4+2,3
1868,1868,64 Durie St,1248000,3+1,2
1869,1869,225 Eaton St,1699000,4,4
1870,1870,1377 Hazel Mccleary Dr,1199000,3,3
1871,1871,6906 Darcel Ave,999990,4+3,3
1872,1872,39 Beech Tree St,559900,2,1
1873,1873,8 Malborough Rd,1599000,4,4
1874,1874,6 Cobb St,3650,3+1,4
1875,1875,11 Rollinghill Rd,1499000,4+1,4
1876,1876,77 Delbert Circ,899000,4,4
1877,1877,5811 6th Line,4800000,2+2,4
1878,1878,4065 Lloydtown-Aurora Rd,6988000,5+3,9
1879,1879,134 Hillsview Dr,4950000,5+1,8
1880,1880,79 Lakeland Cres,1599000,2,1
1881,1881,110 Raglan St,799000,3+1,2
1882,1882,25 Pollock Ave,829900,2,2
1883,1883,68 Blanchard Cres,899900,3,4
1884,1884,87 Joe Dales Dr,999999,4,3
1885,1885,41 Wineva Ave,3600000,8+1,4
1886,1886,852 Coldstream Dr,1299000,5+1,5
1887,1887,233 Toynbee Tr,950000,4+1,2
1888,1888,1170 Nelson St,699000,3+1,2
1889,1889,268 Ashdale Ave,999000,4+1,4
1890,1890,18 Mallon Ave,1398000,3,2
1891,1891,35 Rosswell Dr,699000,3,3
1892,1892,148 Major St,1588800,3+1,3
1893,1893,5 Nordic Pl,1280000,4,2
1894,1894,103 Chatsworth Dr,4000000,8+2,6
1895,1895,9 Dora Ave,1098000,3+1,4
1896,1896,1 Rowntree Rd 1415,598000,2,2
1897,1897,20 Gothic Ave 407,899900,1+1,1
1898,1898,2065 Appleby Line 309,599000,2,1
1899,1899,3980 Confederation Park 6000,999900,2+1,2
1900,1900,339 Rathburn Rd 1202,549000,1,1
1901,1901,3621 Lake Shore Blvd 608,335000,1,1
1902,1902,1400 Dixie Rd 416,789990,2,2
1903,1903,6 Humberline Dr 201,569000,2,2
1904,1904,40 Baif Blvd 1010,749900,3,2
1905,1905,23 Cox Blvd 955,699999,2+1,2
1906,1906,245 Carlaw Ave 510B,748000,1+1,1
1907,1907,2787 Eglinton Ave 401,549000,1,1
1908,1908,1255 Bayly St 2406,749999,2+1,2
1909,1909,17 Anndale Dr 216,689000,1+1,1
1910,1910,20 Bay St 6,999900,2,2
1911,1911,40 Homewood Ave 917,599900,2,1
1912,1912,8 Charlotte St 204,399900,0,1
1913,1913,298 Jarvis St 1202,499000,1+1,2
1914,1914,10 Edgecliff Gfwy 1714,629900,3,2
1915,1915,151 Avenue Rd 901,1528000,2,2
1916,1916,36 Blue Jays Way 711&712,2099000,2+1,4
1917,1917,175 Cumberland St 1701,2395000,2,2
1918,1918,20 Blue Jays Way 1120,650000,1+1,1
1919,1919,100 Harbour St 2807,669000,1,1
1920,1920,75 The Esplanade Rd #2802,1349000,2+1,3
1921,1921,35 Bales Ave 1107,579000,1,1
1922,1922,231 Fort York Blvd 818,629000,1+1,1
1923,1923,50 Chartwell Rd,2295000,4+1,4
1924,1924,227 Windermere Ave,1399000,3,2
1925,1925,43 Baleberry Cres,1798880,4,5
1926,1926,39 Nelson Circ,1489000,4,3
1927,1927,13348 Mccowan Rd,3500000,5+1,6
1928,1928,1914 Emerald Crt,1099000,4+1,3
1929,1929,66 Beacham Cres,1288000,4,2
1930,1930,26 Linville Rd,1149000,3+2,2
1931,1931,7711 Green Vista Gate 505,519000,2,1
1932,1932,200 Veterans Dr 63,779000,3,3
1933,1933,3 Concorde Pl 2603,1225000,2+1,3
1934,1934,21 Thelma Ave 307,638900,2,1
1935,1935,1 Bloor St 515,2099000,2+1,3
1936,1936,982 King Rd,1350000,3+2,2
1937,1937,27 Deneb St,588000,2,2
1938,1938,91 Annsleywood Crt,3288000,4,5
1939,1939,9 Houdini Way,2688000,5+1,6
1940,1940,20 Vanity Cres,998000,3,3
1941,1941,59 Holford Cres,999800,3+4,2
1942,1942,260 Concord Ave,2395000,5+1,4
1943,1943,24 Gaukel St P201,729000,2+1,2
1944,1944,3880 Duke Of York Blvd 2207,799900,2+1,2
1945,1945,50 George Butchard Dr 614,699000,2,2
1946,1946,1720 Eglinton Ave 116,625000,2,3
1947,1947,122 Anderson Ave,999900,4,2
1948,1948,1744 Drummond Concession,895000,5+1,2
1949,1949,238 Grey Rd 21,2999000,5+2,3
1950,1950,1690 Marentette Ave,349900,3+1,1
1951,1951,13432 Airport Rd,2900000,2+3,2
1952,1952,187 Humbervale Blvd,2488000,5,3
1953,1953,7566 Black Walnut Tr,999999,3+1,3
1954,1954,21 Eastview Gate 17,999000,3+1,4
1955,1955,71 Callandar Rd,1199900,4+1,4
1956,1956,1 Elsie Lane 59,1099000,3,3
1957,1957,6104 Bloomington Rd,1699900,3+3,3
1958,1958,7 Elmway Crt,3077000,4+1,7
1959,1959,41 Cedar Ridge Rd,2990000,4,5
1960,1960,48 Carpendale Cres,1100000,3+1,4
1961,1961,29 Hobart Dr,1690000,4+2,4
1962,1962,55 Yarmouth St 205,449000,1,1
1963,1963,20 Shore Breeze Dr 608,1099000,2,2
1964,1964,40 Panorama Crt 101,599797,3,2
1965,1965,3888 Duke Of York Blvd 1026,729900,2,2
1966,1966,3160 Boxford Cres 3,847000,2,3
1967,1967,1333 Bloor St 1812,598000,2,2
1968,1968,340 Dixon Rd 716,435000,2,1
1969,1969,10 Mendelssohn St 409,849900,3,2
1970,1970,1900 Simcoe St 436,290000,0,1
1971,1971,38 Monte Kwinter Crt 1401,499800,1,1
1972,1972,135 East Liberty St,1088888,3,2
1973,1973,500 Doris Ave 429,868000,2+1,2
1974,1974,47 Padua Cres,950000,3,3
1975,1975,62 East St,799000,3,3
1976,1976,228 East 22nd St,599900,3+2,1
1977,1977,12864 Innis Lake Dr,10000000,2,1
1978,1978,62 Toba Cres,1161000,3+1,3
1979,1979,76 Greendale Ave,799900,2,2
1980,1980,2 Fairbank Crt,1299999,4+2,4
1981,1981,135 10 Line,5500000,0,0
1982,1982,242 Taylor Mills Dr,999900,3+1,2
1983,1983,25 Steelhead Lane,749900,2,2
1984,1984,331 Douglas Ave,2988000,4+1,5
1985,1985,515 Winston Rd #71,849900,3,3
1986,1986,760 Lakeshore Rd 209,799000,2,2
1987,1987,435 Hensall Circ 9,799800,2,3
1988,1988,380 Macpherson Ave 102,1349000,2+1,2
1989,1989,49 Kiwi Cres,1990000,4+2,4
1990,1990,7 Marchwood Cres,1399800,4,4
1991,1991,1930 County Road 121 Rd,2700000,4,2
1992,1992,24 Legacy Lane,1379000,4,4
1993,1993,151149 12th Line,2999000,4,2
1994,1994,4659 Lobsinger Line,1600000,5,3
1995,1995,1598 Hartley Rd,2100000,3,2
1996,1996,326 Chandler Cres,800000,3+1,4
1997,1997,23 Mccormack St,899000,3+2,4
1998,1998,2234 Falling Green Dr,1699900,4,4
1999,1999,2 Bevington Rd,1399000,4,3
2000,2000,1420 Sycamore Gdns,1599000,4,3
2001,2001,175 Simcoe Ave,10000,0,0
2002,2002,37 Alvin Ave,3995000,2,4
2003,2003,72 Main St 217,450000,2,1
2004,2004,345 Driftwood Ave 512,439000,3,2
2005,2005,4135 Shipp Dr 41,1798000,4,4
2006,2006,144 Kingston Rd,599999,2,2
2007,2007,654 Elm St,449900,5,2
2008,2008,98 Queenston St,599000,4,3
2009,2009,484 Westmount Dr,2499999,4,3
2010,2010,359784 Bayshore Rd,4260500,0,0
2011,2011,859 Fallis Line,1188900,4,4
2012,2012,475 Lyndhurst Rd,399999,3,2
2013,2013,87 Edenrock Dr,659888,2+1,2
2014,2014,2201 Silverbirch Crt,999000,3,2
2015,2015,406 Christina Dr,2288000,3,2
2016,2016,34 Hollingsworth Circ,1099000,3+1,4
2017,2017,79 Latania Blvd,2900000,5+2,6
2018,2018,320 Ashbury Rd,1490000,3+1,2
2019,2019,6196 County 9 Rd,1075000,3,1
2020,2020,12890 Simcoe County Rd 27 Rd,1899999,3,2
2021,2021,9 Goldeneye Dr,1589000,5+1,5
2022,2022,60 Pridham Pl,1288000,4,4
2023,2023,37 Davidson St,889999,3+1,3
2024,2024,375 Jones Ave,1399000,3,4
2025,2025,11 Lysander Crt,1399000,4+1,4
2026,2026,5400 Sideline 32 Line,2399000,3,2
2027,2027,6 Crestlea Cres 6A,499900,3+1,3
2028,2028,85 Morrell St 127A,489900,1,1
2029,2029,7 Michael Power Pl 704,549000,1+1,1
2030,2030,70 Annie Craig Dr 5206,999800,2,2
2031,2031,800 Lawrence Ave 2121,648000,1+1,1
2032,2032,15 Legion Rd 1205,652000,1+1,1
2033,2033,2908 Highway 7 Rd 3103,838888,2,2
2034,2034,7825 Bayview Ave 802,699800,2+1,2
2035,2035,180 John West Way 217,659900,1+1,1
2036,2036,2152 Lawrence Ave 710,634999,2,2
2037,2037,11 Falaise Rd A,750000,3,3
2038,2038,1055 Bay St 1002,799900,2,2
2039,2039,50 Charles St 3607,1269000,2+1,2
2040,2040,16 Dallimore Circ 415,849999,2,2
2041,2041,318 Richmond St 3102,539000,0,1
2042,2042,144 Talisman Blvd,1199000,4+1,3
2043,2043,514 Claude St,599000,5,3
2044,2044,1047 Bonnie Lake Camp Rd,115000,2,1
2045,2045,1047 Bonnie Lake Camp Rd,109900,3,1
2046,2046,675528 Hurontario St,1200000,0,0
2047,2047,29 Patricia Dr,699900,3,2
2048,2048,6746 Wellington 34 Rd,6977700,5,6
2049,2049,25 Openbay Gdns,1699900,4,4
2050,2050,50 Leagate St,1299999,4+1,4
2051,2051,26 Goulston St,1179900,4,3
2052,2052,29 Bellefond St,1449000,4,4
2053,2053,42 Tyler St,898000,3+1,2
2054,2054,131 Grey Alder Ave,2980000,5+2,6
2055,2055,92 Callander Cres,999900,4+2,4
2056,2056,439 Maine St,999000,2+2,2
2057,2057,788 Balaton Ave,899000,3+1,2
2058,2058,25 Beaverdams Dr,1699000,4,4
2059,2059,4284 Lawrence Ave,2100000,3+2,2
2060,2060,82 James St,799800,3+1,2
2061,2061,162 Cedric Ave,1949000,4+1,5
2062,2062,399 Connaught Ave,2835000,4+3,5
2063,2063,16 Concord Pl 550,679900,2,2
2064,2064,1250 Mississauga Valley Blvd 48,777000,3+1,3
2065,2065,200 Veterans Dr 189,899900,3,2
2066,2066,3121 Sheppard Ave 330,599000,1+1,1
2067,2067,1900 Simcoe St 632,269000,0,1
2068,2068,55 Skymark Dr #701,1049000,2+1,2
2069,2069,21 Scollard St #212,725000,1,1
2070,2070,11 Wellesley St 3705,1288000,3,2
2071,2071,27 Rean Dr 516,599000,1+1,2
2072,2072,260 Finch Ave 18,899000,2,2
2073,2073,77 Maitland Pl 1924,750000,2,2
2074,2074,1 King St 4608,569000,1,1
2075,2075,4 Spadina Rd 725,775000,2,2
2076,2076,31099 Highway 7,138900,0,0
2077,2077,5299 Chippewa Rd,3680000,4,2
2078,2078,5583 Haddon Hall Rd,1499000,4+1,4
2079,2079,32 Pillar Rock Cres,1298000,3,3
2080,2080,46 Strathmore Dr,1488000,4+1,4
2081,2081,35 Golden Meadow Dr,1699999,4+2,4
2082,2082,40 Sylvan Cres,1280000,3,1
2083,2083,54 Gloxinia Cres,1268000,3,3
2084,2084,457 Cromwell Ave,599900,1,1
2085,2085,23 Shouldice Crt,2720000,4+1,3
2086,2086,1 Neighbourhood Lane 509,849900,2+1,2
2087,2087,2590 Carberry Way 19,1199900,2+1,3
2088,2088,239 The Lions Gate,1688000,4+4,5
2089,2089,122 Nordic Rd,1399900,5,3
2090,2090,720 York Rd,1999999,2,2
2091,2091,218 Part 1 Greenwood St,386000,0,0
2092,2092,78 Livingston Dr,799000,3,3
2093,2093,180 Thornbush Blvd Lot 23,950000,0,0
2094,2094,3726 Escarpment Sdrd,2999900,3,4
2095,2095,2196 Bridge Rd,2999900,4,4
2096,2096,938 Whittier Cres,3988000,4,6
2097,2097,923 Kennedy Circ,1299000,3+1,4
2098,2098,179 Sassafras Circ,1099000,3,3
2099,2099,59 Beck Dr,1499900,3+1,4
2100,2100,95 Scarlet Way,1498888,4,4
2101,2101,537 Grierson St,649900,2,2
2102,2102,467 Charlton Ave 309,439900,1,1
2103,2103,60 Absolute Ave 3304,574900,1+1,1
2104,2104,385 Prince Of Wales Dr Ph3607,609999,1,1
2105,2105,30 Shore Breeze Dr Ph03,699000,1,1
2106,2106,20 Shore Breeze Dr 1810,1388000,2,2
2107,2107,247 Broward Way 25,925000,2,3
2108,2108,133 Wynford Drive Dr 402,749900,2,2
2109,2109,8 Eglinton Ave 5111,1190000,2+1,2
2110,2110,38 Grenville St 2609,890000,2,2
2111,2111,78 Hillview Dr,975000,2+1,3
2112,2112,82 Booth St,649900,3,2
2113,2113,7977 Cathedral Dr,1590000,3+1,3
2114,2114,629 Canal Rd,4499999,4+1,4
2115,2115,573 7th Ave,499000,4,2
2116,2116,116 Dolomiti Crt,1499900,4,3
2117,2117,2975 Curry Ave,790000,5,4
2118,2118,1718 Highway 6,2199990,4+2,2
2119,2119,1577 Stevensville Rd,599000,0,0
2120,2120,163 James St,499000,2,1
2121,2121,10 Elm St,774999,3,2
2122,2122,342 Ketchesons Rd,449000,3,2
2123,2123,519 Linden Valley Rd,2199900,4,1
2124,2124,1893 County Road 13,1800000,2+1,3
2125,2125,331 Bland 14th Line,1350000,3+1,1
2126,2126,1067 Marina Rd,4295000,3+1,3
2127,2127,959 South Coast Dr,499900,3,1
2128,2128,3258 Saint Patrick Ave,789900,2,2
2129,2129,93 Collier Rd,1249000,2+3,3
2130,2130,11142 Churchill Ave,469900,2,1
2131,2131,33 Pergola Way,1100000,4,3
2132,2132,5 Chaplin Crt,1300000,3+1,4
2133,2133,10 Collingwood Ave,1199900,3,3
2134,2134,350 Lake Promenade,2899899,3+2,2
2135,2135,964 Parkland Ave,2950000,3+1,3
2136,2136,393 Maple Leaf Dr,2999000,4,3
2137,2137,631 Sellers Path,999900,3,4
2138,2138,2 Agosto St,1999999,4+1,4
2139,2139,144 Bloomsbury Ave,1999000,4+2,5
2140,2140,20 Edelwild Dr,899000,3+1,2
2141,2141,2374 Mountainside Dr,1099000,3+1,2
2142,2142,59 Maniza Rd,2488000,5+2,5
2143,2143,8 Paramount Pl,1399000,4,4
2144,2144,1834 Grosvenor Pl,2499888,4,5
2145,2145,3656 Banff Crt,2699000,4+4,6
2146,2146,179 Kennedy Ave,1149000,5,2
2147,2147,18 Byers St,2499999,3+2,5
2148,2148,8936 Highway 12,1785000,4,3
2149,2149,33 Henry St,740000,2+2,2
2150,2150,18 Chambersburg Way,1488000,4,4
2151,2151,171 Carisbrooke Circ,3980000,5,6
2152,2152,298 Seaview Hts,1699000,5,4
2153,2153,8 Christidis Dr,499000,2,1
2154,2154,8566 Old Shiloh Rd,1199900,0,0
2155,2155,1255 Huron Crt,599999,3,2
2156,2156,5232 Bethesda Rd,650000,0,0
2157,2157,5246 Bethesda Rd,350000,0,0
2158,2158,197 Cooks Mill Cres,2888000,4+1,5
2159,2159,946 Lake Dr,969900,3,2
2160,2160,213 Richardson Cres,1299900,4,4
2161,2161,7295 County Rd 10,899000,4,2
2162,2162,6 Belford Cres,1198000,3+1,4
2163,2163,42 Oldham St,2188000,4+1,5
2164,2164,16 Calora Crt,999000,4,3
2165,2165,1030 Thimbleberry Circ,1049000,4+2,4
2166,2166,3286 Lawrence Ave,1299000,3+3,2
2167,2167,146 Placentia Blvd,1188000,4+3,4
2168,2168,5 Wheelhouse Dr,569000,2,2
2169,2169,42 Kessack Crt,999000,3+1,2
2170,2170,1009 Regent Dr,659000,3+1,2
2171,2171,82 Botany Hill Rd,1199999,3,2
2172,2172,57 Anndale Dr,1688000,3+1,3
2173,2173,1086 Queen St,2495999,6,4
2174,2174,67 Goulding Ave,1588000,3+2,3
2175,2175,300 Croft St 3503,499000,2,2
2176,2176,152 Elmwood Ave 101&102,999999,6,4
2177,2177,427 Aberdeen Ave 504,699000,3,2
2178,2178,509 Weber St 7,620000,5,3
2179,2179,1235 Richmond St 917,629900,2+1,2
2180,2180,920 Ford St 103,299999,1,1
2181,2181,3100 Kirwin Ave 2308,519900,2,2
2182,2182,60 George Butchart Dr 718,610000,1+1,2
2183,2183,2267 Lake Shore Blvd 417,999900,3,2
2184,2184,1237 North Shore Blvd 301,979000,2,2
2185,2185,5630 Winston Churchill Blvd 3,849900,2,3
2186,2186,1530 Weston Rd 101,489000,2,2
2187,2187,55 Yorkland Blvd 601,625000,2,2
2188,2188,250 Sunny Meadow Blvd 147,649000,2,1
2189,2189,4065 Brickstone Mews 1906,675000,2+1,2
2190,2190,205 Lakeshore Rd 406,899900,2,2
2191,2191,400 East Mall 321,965000,2,3
2192,2192,5240 Dundas St B415,499000,1+1,1
2193,2193,24 Providence Way,674900,3+1,4
2194,2194,10 Coulter St 231,399999,2,1
2195,2195,100 Portage Pkwy 3506,629000,1+1,2
2196,2196,3220 Sheppard Ave 421,807880,2+1,2
2197,2197,340 Watson St Ph10,799900,2,2
2198,2198,20 Brimwood Blvd #74,699000,3+1,3
2199,2199,1401 Oconnor Dr 220,849000,2+1,2
2200,2200,311 Bay St 3703,1750000,1+1,2
2201,2201,32 Trolley Cres 1008,515000,1,1
2202,2202,412 Jarvis St 205,574900,1,1
2203,2203,78 Warren Rd 705,530000,1,1
2204,2204,210 Simcoe St 2104,680000,1+1,1
2205,2205,55 Ontario St 709,1099900,2,2
2206,2206,35 Empress Ave 910,809000,2,2
2207,2207,88 Davenport Rd 1801,3339000,2+1,2
2208,2208,2885 Bayview Ave 608,480000,0,1
2209,2209,85 Queens Wharf Rd Th07,1299000,2+1,3
2210,2210,18 Wanless Ave 606,699900,1+1,2
2211,2211,57 Finch Ave 3,1000000,3,3
2212,2212,48 Cedar Shores Dr,899000,4,2
2213,2213,22 Todd Cres,968000,4,3
2214,2214,4069 Maitland St,899990,3,3
2215,2215,73 Biehn Dr,799000,3,2
2216,2216,45 Bousfield Crt,999000,3+1,4
2217,2217,430 Parkview Crescent Cres On,659900,3,1
2218,2218,1594 Mineral Springs Rd,1890000,3,3
2219,2219,412 Olde Village Lane,1099000,4+1,4
2220,2220,401 Grassy Rd,1900000,0,0
2221,2221,4102 Portage Rd,725000,3,2
2222,2222,521 Thorold Rd,849000,4+2,2
2223,2223,33 Shelley Dr,824900,3,1
2224,2224,5 Cedar Lane,310000,3,1
2225,2225,102301 Highway 7,479900,2,1
2226,2226,3 Mayfair Crt,1299999,2+2,2
2227,2227,5 Scott Cres,950000,3,2
2228,2228,18 Blueheron Lane,2399000,3,3
2229,2229,50 King St,1250000,3+2,3
2230,2230,3291 Nobleton Dr,1499000,4+2,4
2231,2231,11 Pennywood Rd,979900,3+3,3
2232,2232,9 Heatherside Crt,799900,3+2,2
2233,2233,1547 Sandpiper Rd,1579000,2+1,3
2234,2234,5105 Heritage Hills Blvd,1499888,4+3,5
2235,2235,165 Sherwood Rd,999000,3,3
2236,2236,1816 Mississauga Rd,6299999,6+2,11
2237,2237,1808 Mississauga Rd,5899999,6+2,11
2238,2238,1064 Dufferin St,1768000,4,3
2239,2239,18 Keats Terr,1098000,4+2,4
2240,2240,1800 Mississauga Rd,5999999,6+2,10
2241,2241,38 Sierra Peak Crt,1779000,5,5
2242,2242,18489 The Gore Rd,2799000,3,2
2243,2243,178 Rosethorn Ave,799000,2,2
2244,2244,26 Hinchley Wood Grve,949900,3+1,3
2245,2245,107 William Duncan Rd,1299000,3,3
2246,2246,25 Autumn Way,1988000,4+1,5
2247,2247,45 Birch Ave,5388000,4+1,7
2248,2248,9928 Mccowan Rd,998888,3,3
2249,2249,5183 9th Line,2888888,0,0
2250,2250,33 Greenan Rd,948000,0,0
2251,2251,100 Walker Blvd,1199000,3,4
2252,2252,94 Waite Cres,1388999,4,3
2253,2253,118 Dexter Rd,4588000,5+1,7
2254,2254,186 Sunway Sq,999000,3,3
2255,2255,108 Frank Kelly Dr,1290000,4,4
2256,2256,16 Bellamy Rd,1099800,5+1,3
2257,2257,2226 Brimley Rd,1158000,3+3,5
2258,2258,53 Glenwood Cres,1399000,3,2
2259,2259,67 Hobbs Dr,820000,3,2
2260,2260,54 Waverly St,599900,2+2,2
2261,2261,2100 Taunton Rd,6900000,3+3,6
2262,2262,7 Millville Ave,1299900,3+2,3
2263,2263,1840 Dalhousie Cres,899000,3+3,4
2264,2264,317 Holmes Ave,2699000,4,5
2265,2265,484 Hounslow Ave,1690000,3,3
2266,2266,261 Finch Ave,1499000,3+2,3
2267,2267,380 Springbank Ave 3,397000,3,2
2268,2268,38 Howard Park Ave 37,15000,0,0
2269,2269,390 Dixon Rd 2014,479900,3,2
2270,2270,2 Eva Rd 1222,624000,2,2
2271,2271,1461 Lawrence Ave 1405,664900,2,2
