,NOC_CNP,NOC_Title,Titre_CNP,PROV,ER_Code_Code_RE,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Data_Source_E,Data_Source_F,Reference_Period,Revision_Date_Date_revision,Wage_Comment_E,Wage_Comment_F
14146,NOC_2255,Technical occupations in geomatics and meteorology,Personnel technique en géomatique et en météorologie,ON,ER3540,Kitchener--Waterloo--Barrie,52000.0,70720.0,88524.8,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14147,NOC_2255,Technical occupations in geomatics and meteorology,Personnel technique en géomatique et en météorologie,ON,ER3550,Hamilton--Niagara Peninsula,52000.0,70720.0,88524.8,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14148,NOC_2255,Technical occupations in geomatics and meteorology,Personnel technique en géomatique et en météorologie,ON,ER3560,London,52000.0,70720.0,88524.8,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14149,NOC_2255,Technical occupations in geomatics and meteorology,Personnel technique en géomatique et en météorologie,ON,ER3570,Windsor--Sarnia,52000.0,70720.0,88524.8,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14150,NOC_2255,Technical occupations in geomatics and meteorology,Personnel technique en géomatique et en météorologie,ON,ER3580,Stratford--Bruce Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14151,NOC_2255,Technical occupations in geomatics and meteorology,Personnel technique en géomatique et en météorologie,ON,ER3590,Northeast,52000.0,70720.0,88524.8,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14152,NOC_2255,Technical occupations in geomatics and meteorology,Personnel technique en géomatique et en météorologie,ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14227,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER35,Ontario,44512.0,71468.8,103812.79999999999,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14228,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3510,Ottawa,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14229,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14230,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14231,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3530,Toronto,44512.0,71468.8,103812.79999999999,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14232,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3540,Kitchener--Waterloo--Barrie,44512.0,71468.8,103812.79999999999,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14233,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3550,Hamilton--Niagara Peninsula,44512.0,71468.8,103812.79999999999,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14234,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3560,London,44512.0,71468.8,103812.79999999999,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14235,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3570,Windsor--Sarnia,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14236,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3580,Stratford--Bruce Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14237,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3590,Northeast,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14238,NOC_2261,Non-destructive testers and inspection technicians,Vérificateurs/vérificatrices et essayeurs/essayeuses des essais non destructifs,ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14313,NOC_2262,Engineering inspectors and regulatory officers,Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation,ON,ER35,Ontario,62400.0,87817.59999999999,199992.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14314,NOC_2262,Engineering inspectors and regulatory officers,Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation,ON,ER3510,Ottawa,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14315,NOC_2262,Engineering inspectors and regulatory officers,Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation,ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14316,NOC_2262,Engineering inspectors and regulatory officers,Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation,ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
14317,NOC_2262,Engineering inspectors and regulatory officers,Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation,ON,ER3530,Toronto,62400.0,87817.59999999999,199992.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14318,NOC_2262,Engineering inspectors and regulatory officers,Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation,ON,ER3540,Kitchener--Waterloo--Barrie,62400.0,87817.59999999999,199992.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14319,NOC_2262,Engineering inspectors and regulatory officers,Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation,ON,ER3550,Hamilton--Niagara Peninsula,62400.0,87817.59999999999,199992.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
14320,NOC_2262,Engineering inspectors and regulatory officers,Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation,ON,ER3560,London,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
